id,ts,operator_id,shift_id,ear_avg,perclos_60s,yawn_count,head_down_events,phone_detected,fatigue_score,fatigue_level
495,2026-06-01T00:44:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.07,0,0,false,0.108,low
496,2026-06-01T00:45:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.031,0,0,false,0.05,low
497,2026-06-01T00:46:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.071,0,0,false,0.11,low
498,2026-06-01T00:47:00Z,OP06,SH-2026-06-01-M01-D,0.318,0.054,0,0,false,0.085,low
499,2026-06-01T00:48:00Z,OP06,SH-2026-06-01-M01-D,0.312,0.044,0,0,false,0.07,low
500,2026-06-01T00:49:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.045,1,0,false,0.123,low
501,2026-06-01T00:50:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.067,0,0,false,0.156,low
502,2026-06-01T00:51:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.016,0,0,false,0.08,low
503,2026-06-01T00:52:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.033,0,0,false,0.105,low
504,2026-06-01T00:53:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.067,0,0,false,0.157,low
505,2026-06-01T00:54:00Z,OP06,SH-2026-06-01-M01-D,0.308,0.044,0,0,false,0.122,low
506,2026-06-01T00:55:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.065,0,0,false,0.154,low
507,2026-06-01T00:56:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.03,0,0,false,0.102,low
508,2026-06-01T00:57:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.054,0,0,false,0.138,low
509,2026-06-01T00:58:00Z,OP06,SH-2026-06-01-M01-D,0.307,0.041,0,0,false,0.119,low
510,2026-06-01T00:59:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.062,0,0,false,0.101,low
511,2026-06-01T01:00:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.029,0,0,false,0.051,low
512,2026-06-01T01:01:00Z,OP06,SH-2026-06-01-M01-D,0.277,0.061,0,0,false,0.099,low
513,2026-06-01T01:02:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.052,0,0,false,0.087,low
514,2026-06-01T01:03:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.033,0,0,false,0.058,low
515,2026-06-01T01:04:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.039,0,0,false,0.068,low
516,2026-06-01T01:05:00Z,OP06,SH-2026-06-01-M01-D,0.312,0.047,0,0,false,0.079,low
517,2026-06-01T01:06:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.05,0,0,false,0.084,low
518,2026-06-01T01:07:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.043,0,0,false,0.073,low
519,2026-06-01T01:08:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.058,0,0,false,0.097,low
520,2026-06-01T01:09:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.025,0,0,false,0.048,low
521,2026-06-01T01:10:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.044,0,0,false,0.075,low
522,2026-06-01T01:11:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.075,0,0,false,0.123,low
523,2026-06-01T01:12:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.057,0,0,false,0.096,low
524,2026-06-01T01:13:00Z,OP06,SH-2026-06-01-M01-D,0.307,0.053,0,0,false,0.09,low
525,2026-06-01T01:14:00Z,OP06,SH-2026-06-01-M01-D,0.275,0.056,0,0,false,0.095,low
526,2026-06-01T01:15:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.056,0,0,false,0.095,low
527,2026-06-01T01:16:00Z,OP06,SH-2026-06-01-M01-D,0.312,0.037,1,0,false,0.117,low
528,2026-06-01T01:17:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.04,0,0,false,0.121,low
529,2026-06-01T01:18:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.036,0,0,false,0.116,low
530,2026-06-01T01:19:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.047,0,0,false,0.133,low
531,2026-06-01T01:20:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.057,0,0,false,0.148,low
532,2026-06-01T01:21:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.057,0,0,false,0.148,low
533,2026-06-01T01:22:00Z,OP06,SH-2026-06-01-M01-D,0.271,0.082,0,0,false,0.186,low
534,2026-06-01T01:23:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.039,0,0,false,0.122,low
535,2026-06-01T01:24:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.054,0,0,false,0.145,low
536,2026-06-01T01:25:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.034,0,0,false,0.114,low
537,2026-06-01T01:26:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.085,0,0,false,0.142,low
538,2026-06-01T01:27:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.06,0,0,false,0.104,low
539,2026-06-01T01:28:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.082,0,0,false,0.138,low
540,2026-06-01T01:29:00Z,OP06,SH-2026-06-01-M01-D,0.303,0.033,0,0,false,0.064,low
541,2026-06-01T01:30:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.049,0,0,false,0.088,low
542,2026-06-01T01:31:00Z,OP06,SH-2026-06-01-M01-D,0.307,0.056,0,0,false,0.099,low
543,2026-06-01T01:32:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.038,0,0,false,0.072,low
544,2026-06-01T01:33:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.078,0,0,false,0.133,low
545,2026-06-01T01:34:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.043,0,0,false,0.081,low
546,2026-06-01T01:35:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.05,0,0,false,0.091,low
547,2026-06-01T01:36:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.065,0,0,false,0.114,low
548,2026-06-01T01:37:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.065,0,0,false,0.115,low
549,2026-06-01T01:38:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.051,0,0,false,0.094,low
550,2026-06-01T01:39:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.068,0,0,false,0.12,low
551,2026-06-01T01:40:00Z,OP06,SH-2026-06-01-M01-D,0.31,0.066,0,0,false,0.116,low
552,2026-06-01T01:41:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.064,0,0,false,0.113,low
553,2026-06-01T01:42:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.038,0,0,false,0.075,low
554,2026-06-01T01:43:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.053,0,0,false,0.097,low
555,2026-06-01T01:44:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.065,1,0,false,0.165,low
556,2026-06-01T01:45:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.056,0,0,false,0.153,low
557,2026-06-01T01:46:00Z,OP06,SH-2026-06-01-M01-D,0.285,0.057,0,0,false,0.154,low
558,2026-06-01T01:47:00Z,OP06,SH-2026-06-01-M01-D,0.319,0.05,0,0,false,0.144,low
559,2026-06-01T01:48:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.06,0,0,false,0.159,low
560,2026-06-01T01:49:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.08,0,0,false,0.189,low
561,2026-06-01T01:50:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.019,0,0,false,0.098,low
562,2026-06-01T01:51:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.072,0,0,false,0.179,low
563,2026-06-01T01:52:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.066,0,0,false,0.169,low
564,2026-06-01T01:53:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.062,0,0,false,0.163,low
565,2026-06-01T01:54:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.041,0,0,false,0.082,low
566,2026-06-01T01:55:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.051,0,0,false,0.097,low
567,2026-06-01T01:56:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.046,0,0,false,0.091,low
568,2026-06-01T01:57:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.061,0,0,false,0.113,low
569,2026-06-01T01:58:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.038,0,0,false,0.078,low
570,2026-06-01T01:59:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.056,0,0,false,0.107,low
571,2026-06-01T02:00:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.049,0,0,false,0.096,low
572,2026-06-01T02:01:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.044,0,0,false,0.088,low
573,2026-06-01T02:02:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.064,0,0,false,0.12,low
574,2026-06-01T02:03:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.051,0,0,false,0.099,low
575,2026-06-01T02:04:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.048,0,0,false,0.095,low
576,2026-06-01T02:05:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.058,0,0,false,0.111,low
577,2026-06-01T02:06:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.048,0,0,false,0.096,low
578,2026-06-01T02:07:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.078,0,0,false,0.141,low
579,2026-06-01T02:08:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.085,0,0,false,0.152,low
580,2026-06-01T02:09:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.077,0,0,false,0.141,low
581,2026-06-01T02:10:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.088,0,0,false,0.157,low
582,2026-06-01T02:11:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.039,0,0,false,0.083,low
583,2026-06-01T02:12:00Z,OP06,SH-2026-06-01-M01-D,0.303,0.065,0,0,false,0.123,low
584,2026-06-01T02:13:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.039,0,0,false,0.085,low
585,2026-06-01T02:14:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.054,0,0,false,0.106,low
586,2026-06-01T02:15:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.08,0,0,false,0.146,low
587,2026-06-01T02:16:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.04,0,0,false,0.086,low
588,2026-06-01T02:17:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.078,0,0,false,0.143,low
589,2026-06-01T02:18:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.069,0,0,false,0.13,low
590,2026-06-01T02:19:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.04,0,0,false,0.087,low
591,2026-06-01T02:20:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.064,0,0,false,0.123,low
592,2026-06-01T02:21:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.059,0,0,false,0.117,low
593,2026-06-01T02:22:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.062,0,0,false,0.121,low
594,2026-06-01T02:23:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.066,0,0,false,0.127,low
595,2026-06-01T02:24:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.061,0,0,false,0.121,low
596,2026-06-01T02:25:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.051,0,0,false,0.106,low
597,2026-06-01T02:26:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.056,0,0,false,0.112,low
598,2026-06-01T02:27:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.071,0,0,false,0.136,low
599,2026-06-01T02:28:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.072,1,0,false,0.188,low
600,2026-06-01T02:29:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.06,0,0,false,0.17,low
601,2026-06-01T02:30:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.053,0,0,false,0.159,low
602,2026-06-01T02:31:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.091,0,0,false,0.217,low
603,2026-06-01T02:32:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.074,0,0,false,0.192,low
604,2026-06-01T02:33:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.055,0,0,false,0.163,low
605,2026-06-01T02:34:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.055,0,0,false,0.163,low
606,2026-06-01T02:35:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.041,0,0,false,0.142,low
607,2026-06-01T02:36:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.044,0,0,false,0.147,low
608,2026-06-01T02:37:00Z,OP06,SH-2026-06-01-M01-D,0.31,0.058,0,0,false,0.169,low
609,2026-06-01T02:38:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.079,0,0,false,0.151,low
610,2026-06-01T02:39:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.068,0,0,false,0.134,low
611,2026-06-01T02:40:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.054,0,0,false,0.114,low
612,2026-06-01T02:41:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.062,0,0,false,0.126,low
613,2026-06-01T02:42:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.064,0,0,false,0.129,low
614,2026-06-01T02:43:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.057,0,0,false,0.118,low
615,2026-06-01T02:44:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.049,0,0,false,0.106,low
616,2026-06-01T02:45:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.078,0,0,false,0.15,low
617,2026-06-01T02:46:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.072,0,0,false,0.142,low
618,2026-06-01T02:47:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.052,0,0,false,0.112,low
619,2026-06-01T02:48:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.05,0,0,false,0.11,low
620,2026-06-01T02:49:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.036,0,0,false,0.089,low
621,2026-06-01T02:50:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.07,0,0,false,0.139,low
622,2026-06-01T02:51:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.064,0,0,false,0.131,low
623,2026-06-01T02:52:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.083,0,0,false,0.16,low
624,2026-06-01T02:53:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.042,0,0,false,0.099,low
625,2026-06-01T02:54:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.086,0,0,false,0.165,low
626,2026-06-01T02:55:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.102,0,0,false,0.189,low
627,2026-06-01T02:56:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.076,0,0,false,0.151,low
628,2026-06-01T02:57:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.077,0,0,false,0.152,low
629,2026-06-01T02:58:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.072,0,0,false,0.145,low
630,2026-06-01T02:59:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.09,0,0,false,0.173,low
631,2026-06-01T03:00:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.089,0,0,false,0.171,low
632,2026-06-01T03:01:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.043,0,0,false,0.103,low
633,2026-06-01T03:02:00Z,OP06,SH-2026-06-01-M01-D,0.273,0.096,0,0,false,0.182,low
634,2026-06-01T03:03:00Z,OP06,SH-2026-06-01-M01-D,0.307,0.069,0,0,false,0.142,low
635,2026-06-01T03:04:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.064,0,0,false,0.135,low
636,2026-06-01T03:05:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.081,0,0,false,0.16,low
637,2026-06-01T03:06:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.049,0,0,false,0.112,low
638,2026-06-01T03:07:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.06,0,0,false,0.13,low
639,2026-06-01T03:08:00Z,OP06,SH-2026-06-01-M01-D,0.308,0.041,0,0,false,0.102,low
640,2026-06-01T03:09:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.075,0,0,false,0.152,low
641,2026-06-01T03:10:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.06,0,0,false,0.131,low
642,2026-06-01T03:11:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.105,0,0,false,0.198,low
643,2026-06-01T03:12:00Z,OP06,SH-2026-06-01-M01-D,0.272,0.078,0,0,false,0.158,low
644,2026-06-01T03:13:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.056,0,0,false,0.125,low
645,2026-06-01T03:14:00Z,OP06,SH-2026-06-01-M01-D,0.271,0.114,0,0,false,0.211,low
646,2026-06-01T03:15:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.075,0,0,false,0.154,low
647,2026-06-01T03:16:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.09,0,0,false,0.176,low
648,2026-06-01T03:17:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.064,0,0,false,0.137,low
649,2026-06-01T03:18:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.087,0,0,false,0.173,low
650,2026-06-01T03:19:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.078,0,0,false,0.159,low
651,2026-06-01T03:20:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.056,0,0,false,0.126,low
652,2026-06-01T03:21:00Z,OP06,SH-2026-06-01-M01-D,0.309,0.062,0,0,false,0.136,low
653,2026-06-01T03:22:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.07,0,0,false,0.148,low
654,2026-06-01T03:23:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.067,0,0,false,0.144,low
655,2026-06-01T03:24:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.053,0,0,false,0.123,low
656,2026-06-01T03:25:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.075,0,0,false,0.156,low
657,2026-06-01T03:26:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.036,0,0,false,0.098,low
658,2026-06-01T03:27:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.087,0,1,false,0.225,low
659,2026-06-01T03:28:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.097,0,0,false,0.24,low
660,2026-06-01T03:29:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.054,0,0,false,0.176,low
661,2026-06-01T03:30:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.068,0,0,false,0.197,low
662,2026-06-01T03:31:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.081,0,0,false,0.216,low
663,2026-06-01T03:32:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.068,0,0,false,0.197,low
664,2026-06-01T03:33:00Z,OP06,SH-2026-06-01-M01-D,0.301,0.07,0,0,false,0.2,low
665,2026-06-01T03:34:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.097,1,0,false,0.291,low
666,2026-06-01T03:35:00Z,OP06,SH-2026-06-01-M01-D,0.279,0.067,0,0,false,0.246,low
667,2026-06-01T03:36:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.088,0,0,false,0.278,low
668,2026-06-01T03:37:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.064,0,0,false,0.193,low
669,2026-06-01T03:38:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.061,0,0,false,0.189,low
670,2026-06-01T03:39:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.074,0,0,false,0.208,low
671,2026-06-01T03:40:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.087,0,0,false,0.229,low
672,2026-06-01T03:41:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.056,0,0,false,0.181,low
673,2026-06-01T03:42:00Z,OP06,SH-2026-06-01-M01-D,0.278,0.075,0,0,false,0.21,low
674,2026-06-01T03:43:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.089,0,0,false,0.232,low
675,2026-06-01T03:44:00Z,OP06,SH-2026-06-01-M01-D,0.315,0.063,0,0,false,0.144,low
676,2026-06-01T03:45:00Z,OP06,SH-2026-06-01-M01-D,0.314,0.058,0,0,false,0.136,low
677,2026-06-01T03:46:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.107,0,0,false,0.209,low
678,2026-06-01T03:47:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.065,0,0,false,0.147,low
679,2026-06-01T03:48:00Z,OP06,SH-2026-06-01-M01-D,0.272,0.094,0,0,false,0.19,low
680,2026-06-01T03:49:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.083,0,0,false,0.174,low
681,2026-06-01T03:50:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.102,0,0,false,0.203,low
682,2026-06-01T03:51:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.095,0,0,false,0.193,low
683,2026-06-01T03:52:00Z,OP06,SH-2026-06-01-M01-D,0.278,0.1,0,0,false,0.201,low
684,2026-06-01T03:53:00Z,OP06,SH-2026-06-01-M01-D,0.311,0.054,0,0,false,0.132,low
685,2026-06-01T03:54:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.094,0,0,false,0.193,low
686,2026-06-01T03:55:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.081,0,0,false,0.172,low
687,2026-06-01T03:56:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.086,0,0,false,0.18,low
688,2026-06-01T03:57:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.074,0,0,false,0.163,low
689,2026-06-01T03:58:00Z,OP06,SH-2026-06-01-M01-D,0.279,0.085,0,0,false,0.179,low
690,2026-06-01T03:59:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.074,0,0,false,0.163,low
691,2026-06-01T04:00:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.104,0,0,false,0.208,low
692,2026-06-01T04:01:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.091,0,0,false,0.189,low
693,2026-06-01T04:02:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.079,0,0,false,0.171,low
694,2026-06-01T04:03:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.071,0,0,false,0.159,low
695,2026-06-01T04:04:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.088,0,0,false,0.186,low
696,2026-06-01T04:05:00Z,OP06,SH-2026-06-01-M01-D,0.27,0.098,0,0,false,0.201,low
697,2026-06-01T04:06:00Z,OP06,SH-2026-06-01-M01-D,0.27,0.112,0,0,false,0.221,low
698,2026-06-01T04:07:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.075,0,0,false,0.167,low
699,2026-06-01T04:08:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.081,0,0,false,0.176,low
700,2026-06-01T04:09:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.085,0,0,false,0.182,low
701,2026-06-01T04:10:00Z,OP06,SH-2026-06-01-M01-D,0.277,0.086,0,0,false,0.183,low
702,2026-06-01T04:11:00Z,OP06,SH-2026-06-01-M01-D,0.278,0.061,0,0,false,0.147,low
703,2026-06-01T04:12:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.081,0,0,false,0.177,low
704,2026-06-01T04:13:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.1,0,0,false,0.206,low
705,2026-06-01T04:14:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.077,0,0,false,0.171,low
706,2026-06-01T04:15:00Z,OP06,SH-2026-06-01-M01-D,0.253,0.094,0,0,false,0.198,low
707,2026-06-01T04:16:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.094,0,0,false,0.197,low
708,2026-06-01T04:17:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.075,0,0,false,0.17,low
709,2026-06-01T04:18:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.067,0,0,false,0.157,low
710,2026-06-01T04:19:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.104,0,0,false,0.213,low
711,2026-06-01T04:20:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.106,0,0,false,0.216,low
712,2026-06-01T04:21:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.08,0,0,false,0.178,low
713,2026-06-01T04:22:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.088,0,0,false,0.19,low
714,2026-06-01T04:23:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.098,0,1,false,0.255,low
715,2026-06-01T04:24:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.134,0,1,false,0.359,medium
716,2026-06-01T04:25:00Z,OP06,SH-2026-06-01-M01-D,0.304,0.078,0,0,false,0.275,low
717,2026-06-01T04:26:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.088,0,0,false,0.292,low
718,2026-06-01T04:27:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.094,0,0,false,0.3,low
719,2026-06-01T04:28:00Z,OP06,SH-2026-06-01-M01-D,0.297,0.088,0,0,false,0.291,low
720,2026-06-01T04:29:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.098,0,0,false,0.306,low
721,2026-06-01T04:30:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.107,0,0,false,0.321,low
722,2026-06-01T04:31:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.102,0,0,false,0.314,low
723,2026-06-01T04:32:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.084,0,0,false,0.287,low
724,2026-06-01T04:33:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.095,0,0,false,0.254,low
725,2026-06-01T04:34:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.077,0,0,false,0.177,low
726,2026-06-01T04:35:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.071,0,0,false,0.168,low
727,2026-06-01T04:36:00Z,OP06,SH-2026-06-01-M01-D,0.308,0.102,0,0,false,0.214,low
728,2026-06-01T04:37:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.081,0,0,false,0.183,low
729,2026-06-01T04:38:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.083,0,0,false,0.186,low
730,2026-06-01T04:39:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.103,0,0,false,0.217,low
731,2026-06-01T04:40:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.11,0,0,false,0.228,low
732,2026-06-01T04:41:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.097,0,0,false,0.208,low
733,2026-06-01T04:42:00Z,OP06,SH-2026-06-01-M01-D,0.269,0.092,0,0,false,0.201,low
734,2026-06-01T04:43:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.109,0,0,false,0.227,low
735,2026-06-01T04:44:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.078,0,0,false,0.18,low
736,2026-06-01T04:45:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.085,0,0,false,0.192,low
737,2026-06-01T04:46:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.111,0,0,false,0.231,low
738,2026-06-01T04:47:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.069,0,0,false,0.168,low
739,2026-06-01T04:48:00Z,OP06,SH-2026-06-01-M01-D,0.279,0.107,0,0,false,0.225,low
740,2026-06-01T04:49:00Z,OP06,SH-2026-06-01-M01-D,0.277,0.109,0,0,false,0.229,low
741,2026-06-01T04:50:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.092,0,0,false,0.204,low
742,2026-06-01T04:51:00Z,OP06,SH-2026-06-01-M01-D,0.305,0.09,0,0,false,0.201,low
