id,ts,machine_id,operator_id,shift_id,engine_rpm,engine_load_pct,coolant_temp_c,engine_oil_temp_c,oil_pressure_kpa,hydraulic_pressure_bar,hydraulic_oil_temp_c,fuel_rate_lph,fuel_level_pct,battery_voltage,vibration_rms_g,ground_speed_kmh,pitch_deg,roll_deg,gps_lat,gps_lon,seatbelt_fastened,is_idle,fault_code,anomaly_label,anomaly_type
892,2026-06-01T08:11:00Z,M06,OP10,SH-2026-06-01-M06-D,1839.6,51.95,86.26,93.77,346.7,0.0,61.79,20.96,67.78,28.34,0.504,7.86,3.61,3.36,12.927832,79.12276,true,false,,false,
893,2026-06-01T08:12:00Z,M06,OP10,SH-2026-06-01-M06-D,1772.3,46.18,85.94,93.36,329.4,0.0,61.85,20.77,67.71,28.35,0.452,21.68,2.35,3.86,12.925223,79.124706,true,false,,false,
894,2026-06-01T08:13:00Z,M06,OP10,SH-2026-06-01-M06-D,1758.5,44.81,85.65,93.3,319.9,0.0,61.98,20.19,67.65,28.24,0.44,28.24,1.21,4.14,12.921458,79.126656,true,false,,false,
895,2026-06-01T08:14:00Z,M06,OP10,SH-2026-06-01-M06-D,1773.4,41.0,84.9,93.58,319.7,0.0,61.97,20.68,67.59,28.2,0.396,29.88,1.4,4.12,12.917601,79.128949,true,false,,false,
896,2026-06-01T08:15:00Z,M06,OP10,SH-2026-06-01-M06-D,1926.7,48.07,84.52,94.69,335.0,0.0,62.12,20.51,67.52,28.11,0.486,10.0,2.15,3.32,12.9161,79.128934,true,false,,false,
897,2026-06-01T08:16:00Z,M06,OP10,SH-2026-06-01-M06-D,1281.1,21.05,84.0,93.81,245.6,0.0,61.78,7.34,67.46,27.67,0.24,0.0,1.87,3.56,12.9161,79.128934,true,true,,false,
898,2026-06-01T08:17:00Z,M06,OP10,SH-2026-06-01-M06-D,1098.9,11.05,83.29,93.32,226.4,0.0,61.56,3.54,67.44,27.54,0.152,0.0,1.57,3.85,12.9161,79.128934,true,true,,false,
899,2026-06-01T08:18:00Z,M06,OP10,SH-2026-06-01-M06-D,1036.3,7.69,82.76,92.88,208.8,0.0,61.3,2.48,67.43,27.53,0.169,0.0,1.81,3.57,12.9161,79.128934,true,true,,false,
900,2026-06-01T08:19:00Z,M06,OP10,SH-2026-06-01-M06-D,1004.2,7.59,82.04,93.0,217.6,0.0,61.14,2.11,67.42,27.71,0.134,0.0,1.89,3.86,12.9161,79.128934,true,true,,false,
901,2026-06-01T08:20:00Z,M06,OP10,SH-2026-06-01-M06-D,986.3,6.72,81.56,92.82,210.9,0.0,60.82,2.32,67.41,27.78,0.121,0.0,1.59,4.06,12.9161,79.128934,true,true,,false,
902,2026-06-01T08:21:00Z,M06,OP10,SH-2026-06-01-M06-D,1495.0,23.05,81.44,93.2,289.8,0.0,60.58,14.84,67.41,28.21,0.191,15.27,1.27,6.46,12.913817,79.129156,true,false,,false,
903,2026-06-01T08:22:00Z,M06,OP10,SH-2026-06-01-M06-D,1655.5,29.65,81.54,93.71,321.0,0.0,60.34,18.61,67.36,28.36,0.299,17.89,1.88,5.36,12.911137,79.129345,true,false,,false,
904,2026-06-01T08:23:00Z,M06,OP10,SH-2026-06-01-M06-D,1736.9,26.47,81.51,93.81,325.1,0.0,60.16,20.0,67.3,28.38,0.266,19.25,2.98,2.65,12.908481,79.130487,true,false,,false,
905,2026-06-01T08:24:00Z,M06,OP10,SH-2026-06-01-M06-D,1233.8,14.38,81.28,92.7,226.1,0.0,59.94,7.31,67.24,27.82,0.193,0.0,2.24,3.06,12.908481,79.130487,true,true,,false,
906,2026-06-01T08:25:00Z,M06,OP10,SH-2026-06-01-M06-D,1601.2,26.92,81.4,93.5,287.5,0.0,59.85,17.02,67.22,28.03,0.324,12.63,2.74,4.54,12.910375,79.130388,true,false,,false,
907,2026-06-01T08:26:00Z,M06,OP10,SH-2026-06-01-M06-D,1729.9,28.11,81.49,93.82,302.9,0.0,59.79,19.83,67.17,28.08,0.385,12.15,3.05,4.48,12.912122,79.130914,true,false,,false,
908,2026-06-01T08:27:00Z,M06,OP10,SH-2026-06-01-M06-D,1765.4,32.26,81.52,94.23,320.6,0.0,59.59,22.32,67.11,28.07,0.377,16.58,2.71,4.12,12.91451,79.130209,true,false,,false,
909,2026-06-01T08:28:00Z,M06,OP10,SH-2026-06-01-M06-D,1217.7,14.23,81.63,93.16,241.6,0.0,59.36,8.83,67.04,27.66,0.158,0.0,2.15,4.16,12.91451,79.130209,false,true,,false,
910,2026-06-01T08:29:00Z,M06,OP10,SH-2026-06-01-M06-D,1052.9,3.72,81.33,92.58,220.8,0.0,58.98,4.96,67.01,27.66,0.121,0.0,1.92,4.38,12.91451,79.130209,false,true,,false,
911,2026-06-01T12:30:00Z,M01,OP07,SH-2026-06-01-M01-N,879.2,8.18,85.97,88.82,217.9,21.0,48.75,3.03,93.94,27.42,0.19,0.0,0.21,-0.09,12.917967,79.130955,false,true,,false,
912,2026-06-01T12:31:00Z,M01,OP07,SH-2026-06-01-M01-N,896.3,8.68,85.95,88.76,209.8,21.8,48.6,3.36,93.93,27.42,0.231,0.0,0.34,0.19,12.917967,79.130955,false,true,,false,
913,2026-06-01T12:32:00Z,M01,OP07,SH-2026-06-01-M01-N,875.0,7.09,86.29,89.47,204.6,18.4,48.64,3.14,93.91,27.35,0.198,0.0,-0.12,0.45,12.917967,79.130955,false,true,,false,
914,2026-06-01T12:33:00Z,M01,OP07,SH-2026-06-01-M01-N,886.0,9.45,86.33,90.05,211.9,26.0,48.63,3.31,93.9,27.31,0.179,0.0,0.01,0.11,12.917967,79.130955,true,true,,false,
915,2026-06-01T12:34:00Z,M01,OP07,SH-2026-06-01-M01-N,876.6,5.43,86.35,90.39,201.6,17.0,48.54,3.06,93.88,27.37,0.163,0.0,-0.28,0.0,12.917967,79.130955,true,true,,false,
916,2026-06-01T12:35:00Z,M01,OP07,SH-2026-06-01-M01-N,924.3,3.34,86.48,90.49,218.4,13.7,48.54,3.14,93.87,27.42,0.159,0.0,-0.26,-0.14,12.917967,79.130955,true,true,,false,
917,2026-06-01T12:36:00Z,M01,OP07,SH-2026-06-01-M01-N,907.3,7.65,86.65,90.5,218.7,23.1,48.58,3.04,93.85,27.38,0.156,0.0,-0.01,0.2,12.917967,79.130955,true,true,,false,
918,2026-06-01T12:37:00Z,M01,OP07,SH-2026-06-01-M01-N,901.8,4.12,86.61,90.47,216.3,35.5,48.55,3.2,93.84,27.41,0.177,0.0,0.0,-0.01,12.917967,79.130955,true,true,,false,
919,2026-06-01T12:38:00Z,M01,OP07,SH-2026-06-01-M01-N,909.6,6.98,86.17,90.41,217.9,37.3,48.64,3.08,93.82,27.42,0.171,0.0,-0.22,0.21,12.917967,79.130955,true,true,,false,
920,2026-06-01T12:39:00Z,M01,OP07,SH-2026-06-01-M01-N,909.2,6.92,85.82,90.24,214.2,24.6,48.43,3.3,93.81,27.36,0.18,0.0,-0.39,-0.13,12.917967,79.130955,true,true,,false,
921,2026-06-01T12:40:00Z,M01,OP07,SH-2026-06-01-M01-N,900.5,10.34,85.62,89.5,205.1,16.9,48.35,2.95,93.79,27.39,0.16,0.0,-0.29,0.08,12.917967,79.130955,true,true,,false,
922,2026-06-01T12:41:00Z,M01,OP07,SH-2026-06-01-M01-N,866.7,12.48,85.55,88.77,216.5,22.2,48.45,2.92,93.78,27.35,0.152,0.0,-0.3,-0.08,12.917967,79.130955,true,true,,false,
923,2026-06-01T12:42:00Z,M01,OP07,SH-2026-06-01-M01-N,858.6,10.05,85.25,88.52,218.7,5.1,48.52,3.12,93.76,27.31,0.173,0.0,0.01,-0.06,12.917967,79.130955,true,true,,false,
924,2026-06-01T12:43:00Z,M01,OP07,SH-2026-06-01-M01-N,1423.6,47.29,86.06,90.0,335.1,172.3,49.15,13.16,93.75,27.73,0.497,0.0,-0.27,2.2,12.917962,79.130984,true,false,,false,
925,2026-06-01T12:44:00Z,M01,OP07,SH-2026-06-01-M01-N,1556.4,60.95,86.77,90.89,380.3,193.5,49.71,16.44,93.68,27.87,0.565,0.0,-0.16,2.07,12.917952,79.131012,true,false,,false,
926,2026-06-01T12:45:00Z,M01,OP07,SH-2026-06-01-M01-N,1616.1,66.22,87.32,92.12,372.7,217.4,50.35,17.29,93.6,27.89,0.646,0.24,-1.24,1.51,12.917946,79.131048,true,false,,false,
927,2026-06-01T12:46:00Z,M01,OP07,SH-2026-06-01-M01-N,1662.4,65.31,87.71,92.55,379.0,197.8,50.87,17.17,93.52,27.86,0.696,0.48,1.56,3.42,12.917938,79.13112,true,false,,false,
928,2026-06-01T12:47:00Z,M01,OP07,SH-2026-06-01-M01-N,1667.5,68.66,88.12,92.69,386.6,233.7,51.64,17.47,93.44,27.72,0.674,0.0,0.5,4.0,12.917946,79.131149,true,false,,false,
929,2026-06-01T12:48:00Z,M01,OP07,SH-2026-06-01-M01-N,1690.3,74.32,88.38,93.38,393.2,217.8,52.38,17.33,93.35,27.66,0.701,0.74,0.49,5.54,12.917995,79.131249,true,false,,false,
930,2026-06-01T12:49:00Z,M01,OP07,SH-2026-06-01-M01-N,1718.3,71.09,88.12,93.48,401.8,267.7,53.09,17.32,93.27,27.74,0.673,0.3,0.53,4.08,12.918029,79.131278,true,false,,false,
931,2026-06-01T12:50:00Z,M01,OP07,SH-2026-06-01-M01-N,1752.0,73.68,88.16,93.71,417.7,272.9,53.64,17.7,93.19,27.68,0.582,0.0,1.91,5.29,12.918053,79.131296,true,false,,false,
932,2026-06-01T12:51:00Z,M01,OP07,SH-2026-06-01-M01-N,1722.0,72.1,88.09,93.26,418.9,243.6,54.22,17.59,93.1,27.72,0.573,0.0,0.67,5.0,12.918074,79.131318,true,false,,false,
933,2026-06-01T12:52:00Z,M01,OP07,SH-2026-06-01-M01-N,1700.9,67.43,87.61,93.73,419.9,274.1,54.49,17.69,93.01,27.73,0.657,0.25,0.31,3.27,12.918094,79.13135,true,false,,false,
934,2026-06-01T12:53:00Z,M01,OP07,SH-2026-06-01-M01-N,1740.0,65.92,87.44,93.66,425.3,258.3,54.96,16.91,92.93,27.77,0.651,0.29,-0.76,2.7,12.918111,79.13139,true,false,,false,
935,2026-06-01T12:54:00Z,M01,OP07,SH-2026-06-01-M01-N,1684.2,65.2,87.47,93.35,413.6,266.3,55.55,16.61,92.85,27.79,0.615,1.09,-0.66,3.3,12.918169,79.131543,true,false,,false,
936,2026-06-01T12:55:00Z,M01,OP07,SH-2026-06-01-M01-N,1711.4,64.89,87.67,93.6,410.5,216.6,55.95,17.38,92.77,27.72,0.646,0.47,-0.11,2.43,12.918205,79.131605,true,false,,false,
937,2026-06-01T12:56:00Z,M01,OP07,SH-2026-06-01-M01-N,1667.3,60.83,87.59,93.16,396.3,222.2,56.37,17.81,92.68,27.58,0.651,1.26,-0.58,1.2,12.918284,79.131776,true,false,,false,
938,2026-06-01T12:57:00Z,M01,OP07,SH-2026-06-01-M01-N,1626.0,61.36,87.21,93.6,406.7,226.4,56.84,18.32,92.6,27.49,0.617,1.63,-1.01,1.62,12.918453,79.131954,true,false,,false,
939,2026-06-01T12:58:00Z,M01,OP07,SH-2026-06-01-M01-N,1632.8,64.46,86.74,93.98,392.4,288.9,57.31,19.14,92.51,27.53,0.589,2.22,-1.46,1.1,12.918651,79.132222,true,false,,false,
940,2026-06-01T12:59:00Z,M01,OP07,SH-2026-06-01-M01-N,1593.6,66.89,86.71,94.13,389.0,272.8,57.68,19.74,92.42,27.47,0.622,2.0,-0.63,0.79,12.918655,79.132522,true,false,,false,
941,2026-06-01T13:00:00Z,M01,OP07,SH-2026-06-01-M01-N,1599.7,67.61,86.34,94.1,387.4,294.6,58.04,19.3,92.32,27.4,0.593,1.8,-2.23,1.93,12.918598,79.132257,true,false,,false,
942,2026-06-01T13:01:00Z,M01,OP07,SH-2026-06-01-M01-N,1609.3,67.18,86.26,93.94,407.2,247.4,58.55,18.99,92.23,27.29,0.518,1.18,-0.76,2.09,12.918667,79.132095,true,false,,false,
943,2026-06-01T13:02:00Z,M01,OP07,SH-2026-06-01-M01-N,1629.9,70.69,86.17,93.95,401.0,251.0,59.09,18.7,92.14,27.3,0.521,2.0,0.34,3.27,12.918925,79.131941,true,false,,false,
944,2026-06-01T13:03:00Z,M01,OP07,SH-2026-06-01-M01-N,1670.8,66.37,86.11,93.72,393.1,276.5,59.55,18.11,92.05,27.37,0.524,2.22,0.04,3.7,12.919183,79.131731,true,false,,false,
945,2026-06-01T13:04:00Z,M01,OP07,SH-2026-06-01-M01-N,1669.6,64.37,85.61,93.8,397.5,270.8,59.84,18.07,91.96,27.4,0.545,1.96,0.15,4.96,12.919475,79.131774,true,false,,false,
946,2026-06-01T13:05:00Z,M01,OP07,SH-2026-06-01-M01-N,1709.2,61.41,85.44,93.77,389.1,346.9,60.22,18.24,91.87,27.4,0.602,1.69,0.98,4.45,12.919723,79.13172,true,false,,false,
947,2026-06-01T13:06:00Z,M01,OP07,SH-2026-06-01-M01-N,1729.2,62.5,85.34,94.2,389.7,234.1,60.54,17.58,91.78,27.37,0.645,1.8,1.84,4.94,12.919993,79.131729,true,false,,false,
948,2026-06-01T13:07:00Z,M01,OP07,SH-2026-06-01-M01-N,1687.8,61.1,85.2,94.29,401.3,295.7,60.8,17.22,91.7,27.22,0.664,1.69,1.8,4.22,12.920242,79.131775,true,false,,false,
949,2026-06-01T13:08:00Z,M01,OP07,SH-2026-06-01-M01-N,1674.6,54.5,85.05,94.37,413.1,287.3,61.01,16.95,91.61,27.28,0.658,1.26,0.6,1.95,12.92014,79.131616,true,false,,false,
950,2026-06-01T13:09:00Z,M01,OP07,SH-2026-06-01-M01-N,1725.5,48.54,84.75,94.4,427.7,217.1,61.15,16.55,91.53,27.2,0.628,1.84,0.0,3.4,12.920097,79.131342,true,false,,false,
951,2026-06-01T13:10:00Z,M01,OP07,SH-2026-06-01-M01-N,1743.6,43.19,84.53,94.32,426.3,292.0,61.04,15.32,91.45,27.21,0.606,1.37,1.37,2.06,12.920061,79.13114,true,false,,false,
952,2026-06-01T13:11:00Z,M01,OP07,SH-2026-06-01-M01-N,1741.1,50.11,84.32,94.08,422.4,276.9,61.24,15.66,91.38,27.24,0.588,1.88,1.17,3.24,12.919994,79.130866,true,false,,false,
953,2026-06-01T13:12:00Z,M01,OP07,SH-2026-06-01-M01-N,1747.0,47.42,84.09,94.39,415.0,258.1,61.29,15.1,91.3,27.22,0.608,1.98,0.95,2.28,12.919769,79.130671,true,false,,false,
954,2026-06-01T13:13:00Z,M01,OP07,SH-2026-06-01-M01-N,1719.6,48.28,83.91,94.65,416.1,299.3,61.26,15.45,91.23,27.24,0.568,2.2,0.04,3.27,12.919688,79.130351,true,false,,false,
955,2026-06-01T13:14:00Z,M01,OP07,SH-2026-06-01-M01-N,1723.5,47.77,83.9,93.97,420.5,271.1,61.49,15.45,91.16,27.18,0.581,2.38,-2.37,2.82,12.919571,79.130013,true,false,,false,
956,2026-06-01T13:15:00Z,M01,OP07,SH-2026-06-01-M01-N,1735.7,47.65,83.99,93.63,427.2,236.7,61.55,14.5,91.08,27.29,0.571,1.65,-1.48,3.07,12.919575,79.129765,true,false,,false,
957,2026-06-01T13:16:00Z,M01,OP07,SH-2026-06-01-M01-N,1669.5,50.76,83.76,93.15,417.5,247.1,61.71,14.29,91.01,27.27,0.576,1.58,0.99,2.83,12.919692,79.129558,true,false,,false,
958,2026-06-01T13:17:00Z,M01,OP07,SH-2026-06-01-M01-N,1713.7,53.18,83.71,92.78,429.9,262.5,61.83,14.6,90.94,27.27,0.606,1.94,4.29,3.07,12.91984,79.129307,true,false,,false,
959,2026-06-01T13:18:00Z,M01,OP07,SH-2026-06-01-M01-N,1705.6,53.24,83.77,92.2,430.9,255.2,62.07,14.83,90.87,27.3,0.617,2.33,3.33,3.9,12.920036,79.129017,true,false,,false,
960,2026-06-01T13:19:00Z,M01,OP07,SH-2026-06-01-M01-N,1697.3,52.0,84.12,91.81,423.7,238.5,62.22,15.33,90.8,27.33,0.567,1.17,1.3,2.3,12.920096,79.128853,true,false,,false,
961,2026-06-01T13:20:00Z,M01,OP07,SH-2026-06-01-M01-N,1751.3,47.44,84.41,91.82,412.5,265.7,62.27,15.74,90.73,27.36,0.563,0.81,0.58,2.92,12.920143,79.12874,true,false,,false,
962,2026-06-01T13:21:00Z,M01,OP07,SH-2026-06-01-M01-N,1767.6,47.56,84.61,91.02,406.3,227.5,62.3,15.58,90.65,27.35,0.518,0.59,0.48,2.99,12.920186,79.128664,true,false,,false,
963,2026-06-01T13:22:00Z,M01,OP07,SH-2026-06-01-M01-N,1803.1,49.14,85.42,91.18,416.5,221.5,62.31,16.27,90.57,27.38,0.527,0.84,1.62,3.94,12.920228,79.128545,true,false,,false,
964,2026-06-01T13:23:00Z,M01,OP07,SH-2026-06-01-M01-N,1755.1,46.18,85.6,90.97,413.9,265.9,62.39,16.43,90.5,27.35,0.567,0.9,0.61,3.49,12.92033,79.128457,true,false,,false,
965,2026-06-01T13:24:00Z,M01,OP07,SH-2026-06-01-M01-N,1769.0,49.31,85.92,92.0,409.1,255.9,62.56,16.17,90.42,27.2,0.58,1.56,0.93,4.44,12.920454,79.128258,true,false,,false,
966,2026-06-01T13:25:00Z,M01,OP07,SH-2026-06-01-M01-N,1146.1,16.46,85.29,89.99,298.6,100.3,62.23,6.73,90.34,26.95,0.28,0.0,1.32,3.84,12.920454,79.128258,true,true,,false,
967,2026-06-01T13:26:00Z,M01,OP07,SH-2026-06-01-M01-N,966.6,3.97,85.12,88.0,259.8,44.6,61.81,3.6,90.31,26.82,0.202,0.0,0.96,3.53,12.920454,79.128258,true,true,,false,
968,2026-06-01T13:27:00Z,M01,OP07,SH-2026-06-01-M01-N,922.4,3.17,84.8,86.37,238.4,35.4,61.32,3.06,90.29,26.82,0.21,0.0,1.11,3.49,12.920454,79.128258,true,true,,false,
969,2026-06-01T13:28:00Z,M01,OP07,SH-2026-06-01-M01-N,913.6,8.36,84.26,85.68,225.0,33.7,60.95,3.17,90.27,26.92,0.218,0.0,1.18,3.28,12.920454,79.128258,true,true,,false,
970,2026-06-01T13:29:00Z,M01,OP07,SH-2026-06-01-M01-N,907.8,10.21,84.12,85.18,225.8,29.8,60.61,2.44,90.26,26.92,0.174,0.0,1.04,3.35,12.920454,79.128258,true,true,,false,
971,2026-06-01T13:30:00Z,M01,OP07,SH-2026-06-01-M01-N,906.3,7.85,83.57,84.43,231.5,32.0,60.22,2.75,90.25,26.98,0.159,0.0,1.27,3.08,12.920454,79.128258,true,true,,false,
972,2026-06-01T13:31:00Z,M01,OP07,SH-2026-06-01-M01-N,895.6,6.3,83.05,83.57,227.0,25.1,59.81,2.65,90.23,26.84,0.132,0.0,0.95,2.96,12.920454,79.128258,true,true,,false,
973,2026-06-01T13:32:00Z,M01,OP07,SH-2026-06-01-M01-N,912.8,7.17,82.07,82.82,220.9,33.6,59.47,2.46,90.22,26.86,0.173,0.0,1.12,3.05,12.920454,79.128258,true,true,,false,
974,2026-06-01T13:33:00Z,M01,OP07,SH-2026-06-01-M01-N,914.4,6.56,81.86,82.22,218.0,31.0,59.05,2.56,90.21,26.93,0.152,0.0,1.06,2.93,12.920454,79.128258,true,true,,false,
975,2026-06-01T13:34:00Z,M01,OP07,SH-2026-06-01-M01-N,931.7,4.94,81.27,82.36,224.5,24.5,58.6,2.95,90.2,26.86,0.175,0.0,0.57,2.77,12.920454,79.128258,true,true,,false,
976,2026-06-01T13:35:00Z,M01,OP07,SH-2026-06-01-M01-N,910.6,3.99,80.88,81.99,208.4,30.7,58.17,3.25,90.18,26.87,0.21,0.0,1.0,2.77,12.920454,79.128258,true,true,,false,
977,2026-06-01T13:36:00Z,M01,OP07,SH-2026-06-01-M01-N,885.9,4.46,80.81,82.29,209.9,36.4,57.94,3.21,90.17,26.87,0.175,0.0,0.65,2.75,12.920454,79.128258,true,true,,false,
978,2026-06-01T13:37:00Z,M01,OP07,SH-2026-06-01-M01-N,901.9,5.04,80.17,82.07,207.4,38.1,57.68,2.89,90.15,26.83,0.211,0.0,0.77,2.78,12.920454,79.128258,true,true,,false,
979,2026-06-01T13:38:00Z,M01,OP07,SH-2026-06-01-M01-N,1525.6,41.76,80.62,83.47,326.1,221.3,57.87,13.37,90.14,27.08,0.551,0.88,2.25,0.85,12.920512,79.12814,true,false,,false,
980,2026-06-01T13:39:00Z,M01,OP07,SH-2026-06-01-M01-N,1747.3,57.96,81.03,84.85,376.2,293.2,58.19,16.19,90.07,27.17,0.635,0.31,0.61,1.52,12.920538,79.128102,true,false,,false,
981,2026-06-01T13:40:00Z,M01,OP07,SH-2026-06-01-M01-N,1756.4,52.43,81.81,86.15,408.6,335.1,58.28,17.13,89.99,27.26,0.596,0.48,0.88,2.68,12.92059,79.128052,true,false,,false,
982,2026-06-01T13:41:00Z,M01,OP07,SH-2026-06-01-M01-N,1749.8,52.34,82.14,86.92,416.6,302.1,58.55,17.28,89.91,27.16,0.645,0.83,-1.56,1.58,12.92069,79.127979,true,false,,false,
983,2026-06-01T13:42:00Z,M01,OP07,SH-2026-06-01-M01-N,1781.6,52.22,82.04,87.93,397.5,264.7,58.91,17.01,89.83,27.22,0.617,1.1,-1.83,1.78,12.920853,79.127955,true,false,,false,
984,2026-06-01T13:43:00Z,M01,OP07,SH-2026-06-01-M01-N,1783.5,49.34,82.62,88.55,404.7,271.4,59.19,16.82,89.75,27.18,0.57,1.55,-1.42,3.21,12.92107,79.127873,true,false,,false,
985,2026-06-01T13:44:00Z,M01,OP07,SH-2026-06-01-M01-N,1768.7,52.28,83.17,89.66,407.7,255.9,59.43,17.2,89.66,27.27,0.548,1.84,0.03,2.98,12.921342,79.12782,true,false,,false,
986,2026-06-01T13:45:00Z,M01,OP07,SH-2026-06-01-M01-N,1777.4,50.05,83.47,91.01,397.7,297.7,59.61,17.03,89.58,27.31,0.555,1.74,-0.55,2.14,12.921103,79.127926,true,false,,false,
987,2026-06-01T13:46:00Z,M01,OP07,SH-2026-06-01-M01-N,1817.2,52.38,83.55,91.87,393.1,249.6,59.69,17.39,89.5,27.23,0.591,2.51,0.62,1.96,12.920729,79.127881,true,false,,false,
988,2026-06-01T13:47:00Z,M01,OP07,SH-2026-06-01-M01-N,1784.0,61.5,83.86,92.62,385.1,221.7,60.01,17.27,89.41,27.39,0.632,1.67,0.73,2.58,12.920478,79.127881,true,false,,false,
989,2026-06-01T13:48:00Z,M01,OP07,SH-2026-06-01-M01-N,1775.0,63.36,84.21,92.78,397.4,285.2,60.26,17.47,89.33,27.35,0.692,1.47,0.97,2.84,12.920272,79.127801,true,false,,false,
990,2026-06-01T13:49:00Z,M01,OP07,SH-2026-06-01-M01-N,1800.8,54.44,84.33,93.19,397.6,313.4,60.44,16.99,89.25,27.28,0.691,1.93,1.96,2.69,12.919985,79.127758,true,false,,false,
991,2026-06-01T13:50:00Z,M01,OP07,SH-2026-06-01-M01-N,1836.4,54.73,83.85,93.81,391.4,324.1,60.77,17.05,89.16,27.37,0.726,1.84,-0.39,3.92,12.919714,79.127706,true,false,,false,
992,2026-06-01T13:51:00Z,M01,OP07,SH-2026-06-01-M01-N,1818.3,50.74,84.08,94.38,388.2,303.7,61.05,17.67,89.08,27.4,0.701,2.26,1.54,3.92,12.919376,79.12767,true,false,,false,
993,2026-06-01T13:52:00Z,M01,OP07,SH-2026-06-01-M01-N,1847.7,44.89,84.31,94.32,378.8,289.3,61.09,17.94,89.0,27.33,0.681,2.05,-0.31,1.63,12.919164,79.127448,true,false,,false,
994,2026-06-01T13:53:00Z,M01,OP07,SH-2026-06-01-M01-N,1853.2,48.15,84.92,94.01,384.0,289.6,61.31,17.72,88.91,27.32,0.667,1.91,-0.43,3.29,12.918914,79.127306,true,false,,false,
995,2026-06-01T13:54:00Z,M01,OP07,SH-2026-06-01-M01-N,1853.3,47.95,85.18,93.71,376.9,238.8,61.5,17.26,88.82,27.43,0.677,1.47,0.75,3.33,12.918726,79.127191,true,false,,false,
996,2026-06-01T13:55:00Z,M01,OP07,SH-2026-06-01-M01-N,1804.4,51.5,85.66,92.65,355.2,343.8,61.67,16.98,88.74,27.42,0.677,1.49,1.82,2.79,12.918551,79.127053,true,false,,false,
997,2026-06-01T13:56:00Z,M01,OP07,SH-2026-06-01-M01-N,1820.3,48.05,86.26,92.85,357.7,239.7,61.59,16.49,88.66,27.5,0.638,1.39,1.35,2.39,12.918359,79.12697,true,false,,false,
998,2026-06-01T13:57:00Z,M01,OP07,SH-2026-06-01-M01-N,1865.4,43.47,87.06,92.05,368.7,306.0,61.55,16.67,88.58,27.46,0.603,1.31,-1.35,5.27,12.918176,79.126898,true,false,,false,
999,2026-06-01T13:58:00Z,M01,OP07,SH-2026-06-01-M01-N,1865.5,46.59,86.83,92.31,353.1,333.0,61.5,16.48,88.5,27.45,0.604,1.16,-0.25,4.77,12.918002,79.126905,true,false,,false,
1000,2026-06-01T13:59:00Z,M01,OP07,SH-2026-06-01-M01-N,1876.4,51.07,87.0,92.12,364.4,274.4,61.74,16.57,88.42,27.39,0.589,0.98,1.33,4.4,12.917856,79.126915,true,false,,false,
1001,2026-06-01T14:00:00Z,M01,OP07,SH-2026-06-01-M01-N,1871.5,49.28,87.47,91.85,364.4,296.6,61.98,16.16,88.34,27.33,0.586,1.08,1.57,4.33,12.917698,79.126951,true,false,,false,
1002,2026-06-01T14:01:00Z,M01,OP07,SH-2026-06-01-M01-N,1895.9,55.03,88.04,91.06,381.7,303.2,62.2,16.57,88.26,27.48,0.608,0.59,2.71,4.12,12.917612,79.126973,true,false,,false,
1003,2026-06-01T14:02:00Z,M01,OP07,SH-2026-06-01-M01-N,1896.6,54.8,88.67,91.57,386.0,327.5,62.3,16.58,88.18,27.46,0.557,0.6,2.05,3.28,12.917524,79.126989,true,false,,false,
1004,2026-06-01T14:03:00Z,M01,OP07,SH-2026-06-01-M01-N,1877.9,51.7,88.66,91.42,372.5,308.3,62.43,16.12,88.1,27.55,0.524,0.4,0.11,3.81,12.917465,79.126997,true,false,,false,
1005,2026-06-01T14:04:00Z,M01,OP07,SH-2026-06-01-M01-N,1882.5,47.35,89.2,90.98,376.1,309.8,62.47,15.79,88.02,27.62,0.49,1.38,0.79,4.43,12.917274,79.126914,true,false,,false,
1006,2026-06-01T14:05:00Z,M01,OP07,SH-2026-06-01-M01-N,1872.2,43.53,89.6,90.97,378.6,276.4,62.5,15.68,87.95,27.68,0.436,1.68,-0.01,2.18,12.917059,79.126782,true,false,,false,
1007,2026-06-01T14:06:00Z,M01,OP07,SH-2026-06-01-M01-N,1176.8,15.22,88.77,89.97,277.2,123.3,62.39,6.6,87.87,27.38,0.238,0.0,0.5,2.57,12.917059,79.126782,true,true,,false,
1008,2026-06-01T14:07:00Z,M01,OP07,SH-2026-06-01-M01-N,1006.1,8.9,88.07,88.66,243.3,53.7,61.92,3.66,87.84,27.24,0.167,0.0,0.88,3.28,12.917059,79.126782,true,true,,false,
1009,2026-06-01T14:08:00Z,M01,OP07,SH-2026-06-01-M01-N,937.6,5.6,87.7,87.41,233.9,40.1,61.51,2.97,87.82,27.23,0.14,0.0,1.23,2.98,12.917059,79.126782,true,true,,false,
1010,2026-06-01T14:09:00Z,M01,OP07,SH-2026-06-01-M01-N,942.8,5.86,87.11,86.01,226.1,47.9,61.05,2.64,87.81,27.34,0.16,0.0,0.92,3.09,12.917059,79.126782,true,true,,false,
1011,2026-06-01T14:10:00Z,M01,OP07,SH-2026-06-01-M01-N,934.7,5.28,87.08,84.9,217.8,39.6,60.58,2.71,87.79,27.36,0.148,0.0,0.99,2.91,12.917059,79.126782,true,true,,false,
